,ID,Gender,Ever_Married,Age,Graduated,Profession,Work_Experience,Spending_Score,Family_Size,Var_1,Segment
2502,467542,Male,No,31,Yes,Healthcare,8.0,Low,1.0,Cat_6,0
2504,467559,Male,Yes,58,Yes,Executive,0.0,Average,4.0,Cat_6,2
2505,467565,Male,Yes,60,Yes,Artist,0.0,Low,3.0,Cat_6,3
2508,467576,Male,Yes,48,Yes,Doctor,1.0,Average,3.0,Cat_6,2
2509,467579,Male,No,35,Yes,Doctor,5.0,Low,1.0,Cat_6,0
2511,467588,Male,Yes,60,Yes,Artist,0.0,Average,4.0,Cat_6,2
2512,467589,Male,No,32,No,Entertainment,0.0,Low,1.0,Cat_6,4
2513,467592,Male,Yes,40,Yes,Entertainment,7.0,Low,2.0,Cat_6,0
2514,467595,Female,No,25,Yes,Healthcare,0.0,Low,1.0,Cat_6,4
2515,467596,Male,Yes,42,No,Artist,1.0,Low,5.0,Cat_3,2
2516,467604,Male,No,26,No,Healthcare,8.0,Low,8.0,Cat_4,5
2517,467608,Male,No,27,Yes,Engineer,6.0,Low,1.0,Cat_6,0
2518,467609,Male,No,42,No,Artist,2.0,Low,4.0,Cat_6,1
2519,467610,Female,Yes,77,Yes,Lawyer,4.0,Low,1.0,Cat_6,3
2521,467614,Male,Yes,36,No,Artist,4.0,Average,2.0,Cat_6,4
2522,467620,Male,Yes,57,Yes,Lawyer,6.0,Low,3.0,Cat_6,0
2523,467621,Male,Yes,76,Yes,Lawyer,1.0,Low,1.0,Cat_6,3
2525,467629,Male,Yes,52,Yes,Artist,1.0,Low,1.0,Cat_6,4
2526,467635,Female,No,35,Yes,Artist,9.0,Low,1.0,Cat_6,0
2527,467641,Male,Yes,43,Yes,Doctor,9.0,Average,2.0,Cat_6,0
2528,467643,Male,No,43,Yes,Artist,14.0,Low,1.0,Cat_3,0
2530,467657,Male,No,21,No,Healthcare,0.0,Low,4.0,Cat_3,1
2531,467658,Male,No,23,No,Healthcare,0.0,Low,4.0,Cat_3,1
2532,467659,Male,Yes,65,Yes,Entertainment,0.0,Average,2.0,Cat_6,3
2533,467664,Male,Yes,35,Yes,Executive,4.0,High,4.0,Cat_6,2
2534,467666,Male,Yes,48,Yes,Executive,4.0,High,3.0,Cat_6,2
2535,467667,Male,Yes,33,No,Doctor,9.0,Low,2.0,Cat_6,0
2536,467669,Male,Yes,82,No,Lawyer,1.0,High,2.0,Cat_6,3
2537,467673,Male,Yes,45,No,Executive,1.0,High,4.0,Cat_6,2
2538,467678,Male,No,56,No,Marketing,1.0,Low,2.0,Cat_6,4
2540,467683,Male,Yes,30,Yes,Healthcare,8.0,High,3.0,Cat_2,5
2541,467684,Male,No,37,Yes,Healthcare,8.0,Low,3.0,Cat_2,0
2542,467685,Male,Yes,51,No,Marketing,0.0,High,6.0,Cat_4,2
2543,467693,Male,Yes,59,Yes,Entertainment,5.0,High,5.0,Cat_6,2
2544,467694,Male,Yes,56,Yes,Executive,0.0,High,2.0,Cat_6,3
2545,467699,Female,Yes,29,Yes,Doctor,0.0,Average,2.0,Cat_4,4
2548,467707,Male,Yes,89,Yes,Lawyer,7.0,High,2.0,Cat_6,3
2549,467710,Female,No,38,Yes,Artist,9.0,Low,4.0,Cat_6,5
2550,467715,Male,Yes,45,Yes,Executive,4.0,High,3.0,Cat_6,2
2551,467721,Male,No,37,Yes,Entertainment,0.0,Low,1.0,Cat_4,4
2552,467723,Male,Yes,74,No,Executive,1.0,Low,7.0,Cat_6,2
2553,467726,Male,Yes,82,Yes,Lawyer,0.0,High,2.0,Cat_6,3
2554,467727,Male,Yes,53,Yes,Artist,7.0,High,4.0,Cat_3,2
2555,467728,Female,Yes,43,No,Engineer,0.0,High,5.0,Cat_6,2
2556,467729,Male,Yes,62,Yes,Entertainment,2.0,Average,6.0,Cat_6,2
2557,467733,Male,Yes,56,No,Executive,8.0,High,3.0,Cat_6,0
2558,467734,Male,Yes,88,Yes,Lawyer,3.0,High,2.0,Cat_6,3
2559,467735,Male,No,28,Yes,Doctor,0.0,Low,2.0,Cat_6,4
2560,467737,Female,Yes,51,Yes,Entertainment,5.0,Average,2.0,Cat_6,0
2561,467739,Female,Yes,60,No,Artist,0.0,Average,4.0,Cat_6,2
2562,467740,Male,No,19,No,Healthcare,0.0,Low,3.0,Cat_6,1
2563,467741,Male,No,23,No,Healthcare,1.0,Low,3.0,Cat_4,1
2564,467749,Male,No,20,No,Healthcare,0.0,Low,9.0,Cat_7,1
2565,467763,Female,No,50,Yes,Artist,1.0,Low,1.0,Cat_2,4
2566,467767,Female,No,21,No,Marketing,4.0,Low,4.0,Cat_6,1
2567,467768,Male,Yes,62,Yes,Doctor,0.0,Average,2.0,Cat_6,3
2568,467769,Female,No,36,Yes,Doctor,1.0,Low,1.0,Cat_3,4
2569,467772,Female,No,31,No,Marketing,0.0,Low,2.0,Cat_6,4
2570,467779,Male,Yes,52,Yes,Doctor,4.0,Average,3.0,Cat_6,2
2571,467789,Male,No,20,No,Healthcare,1.0,Low,5.0,Cat_6,1
2573,467802,Female,Yes,48,Yes,Artist,1.0,High,5.0,Cat_6,2
2574,467803,Female,Yes,40,Yes,Entertainment,6.0,Average,2.0,Cat_6,0
2575,467806,Male,Yes,55,Yes,Artist,1.0,High,2.0,Cat_6,3
2576,467808,Female,Yes,62,Yes,Artist,1.0,Average,2.0,Cat_6,3
2577,467812,Male,No,48,Yes,Artist,0.0,Low,1.0,Cat_2,4
2578,467813,Male,Yes,36,Yes,Entertainment,1.0,Low,2.0,Cat_4,4
2579,467815,Female,Yes,73,Yes,Artist,0.0,Low,2.0,Cat_6,3
2580,467825,Female,No,23,No,Marketing,0.0,Low,8.0,Cat_6,1
2581,467828,Female,Yes,25,Yes,Artist,0.0,Average,2.0,Cat_2,4
2582,467838,Male,Yes,60,Yes,Artist,0.0,Average,2.0,Cat_6,3
2583,467848,Male,No,37,Yes,Artist,14.0,Low,1.0,Cat_6,0
2584,467849,Female,Yes,39,Yes,Doctor,0.0,Low,1.0,Cat_2,4
2585,467852,Female,No,39,Yes,Artist,12.0,Low,1.0,Cat_6,0
2586,467856,Male,Yes,58,Yes,Artist,0.0,Low,2.0,Cat_6,3
2587,467860,Female,No,33,Yes,Entertainment,0.0,Low,1.0,Cat_7,4
2589,467864,Female,Yes,66,Yes,Lawyer,1.0,High,2.0,Cat_6,3
2590,467865,Female,No,40,Yes,Artist,2.0,Low,1.0,Cat_4,4
2591,467868,Female,Yes,66,Yes,Entertainment,0.0,High,2.0,Cat_6,3
2592,467876,Female,Yes,50,Yes,Artist,9.0,High,2.0,Cat_6,0
2594,467880,Female,Yes,50,Yes,Artist,0.0,Average,2.0,Cat_6,3
2595,467882,Female,No,39,Yes,Artist,1.0,Low,1.0,Cat_6,4
2596,467883,Female,Yes,46,Yes,Artist,0.0,Average,2.0,Cat_6,3
2597,467888,Male,No,29,No,Doctor,0.0,Low,4.0,Cat_6,1
2598,467891,Female,No,29,Yes,Doctor,0.0,Low,5.0,Cat_6,1
2599,467892,Male,No,23,No,Doctor,1.0,Low,5.0,Cat_6,1
2600,467894,Male,Yes,57,Yes,Artist,1.0,Average,2.0,Cat_6,3
2601,467895,Female,No,31,Yes,Healthcare,1.0,Low,4.0,Cat_6,1
2602,467898,Female,Yes,69,Yes,Artist,1.0,Low,1.0,Cat_6,3
2603,467901,Female,No,28,Yes,Entertainment,0.0,Low,4.0,Cat_6,1
2604,467904,Female,No,31,Yes,Artist,14.0,Low,1.0,Cat_6,0
2605,467905,Male,Yes,37,Yes,Executive,0.0,High,3.0,Cat_6,2
2606,467911,Male,Yes,58,Yes,Healthcare,0.0,Low,4.0,Cat_6,2
2607,467913,Male,Yes,48,Yes,Artist,3.0,Low,1.0,Cat_6,4
2608,467915,Female,No,18,No,Doctor,1.0,Low,4.0,Cat_6,1
2609,467917,Female,No,27,Yes,Healthcare,2.0,Low,4.0,Cat_1,1
2610,467927,Male,No,30,Yes,Doctor,8.0,Low,6.0,Cat_2,5
2611,467929,Female,Yes,36,Yes,Artist,1.0,Average,2.0,Cat_6,4
2612,467930,Male,Yes,45,Yes,Entertainment,4.0,Average,2.0,Cat_6,4
2613,467932,Female,No,26,No,Healthcare,1.0,Low,4.0,Cat_6,1
2614,467933,Female,No,23,No,Healthcare,0.0,Low,3.0,Cat_6,1
2615,467934,Female,No,42,Yes,Artist,0.0,Low,1.0,Cat_6,4
2616,467938,Male,Yes,46,Yes,Entertainment,5.0,Low,1.0,Cat_2,0
2617,467940,Female,No,27,No,Marketing,8.0,Low,4.0,Cat_2,5
2618,467946,Female,Yes,42,Yes,Artist,0.0,Low,2.0,Cat_6,4
2619,467948,Female,No,19,No,Healthcare,0.0,Low,3.0,Cat_6,1
2620,467949,Male,No,21,No,Healthcare,1.0,Low,4.0,Cat_4,1
2621,467950,Female,No,35,Yes,Entertainment,1.0,Low,2.0,Cat_6,4
2622,467954,Male,No,29,No,Healthcare,9.0,Low,4.0,Cat_6,5
2623,467958,Female,No,35,Yes,Doctor,1.0,Low,1.0,Cat_6,4
2625,467961,Male,Yes,47,Yes,Executive,1.0,High,5.0,Cat_4,2
2626,467968,Female,No,43,Yes,Healthcare,9.0,Low,3.0,Cat_7,0
